customer_id,full_name,gender,age,region,city,phone_number,email,sim_type,plan_name,plan_price,activation_date,contract_length_months,monthly_data_used_gb,monthly_voice_minutes,monthly_sms_count,monthly_bill_amount,payment_method,payment_status,last_payment_date,device_type,device_brand,network_type,customer_service_calls,complaint_type,satisfaction_score,churn_status,signup_channel,referral_code,account_balance
CUST18902,Maryam Elmi,Female,75,Galguduud,Burao,0037267944,,Prepaid,Data Saver,5,19/05/2025,24.0,6.07,2934,213,7.41,CASH,Paid,2024-06-04,Smartphone,Nokia,4G,7,None,2,No,Online,REF9068,44.04
CUST11738,Nadifo Jama,male,44,Nugaal,Jowhar,252771109093,nadifo.jama775@yahoo.com,Prepaid,Business Pro,20,01-08-2022,6.0,1.83,2473,189,21.92,Bank Transfer,Paid,05-21-2024,Feature Phone,Tecno,2G,0,Billing Dispute,N/A,N,Referral,,98.02
CUST10147,Zainab Nur,Male,42,Nugaal,Galkayo,252930089317,zainab.nur873@yahoo.com,Prepaid,Business Pro,20,2021-09-03,6.0,2.79,480,7,24.43,Cash,Failed,20/02/2025,Tablet,Xiaomi,4G LTE,4,Slow Data,N/A,No,call center,REF4102,72.03
CUST11700,Sagal Warsame,M,66,Woqooyi Galbeed,Kismayo,252777217887,sagal.warsame465@gmial.com,Prepaid,Family Share,$12.00,2022-04-17,6.0,13.5,1160,262,23.65,  Zaad  ,Failed,06/03/2025,Feature Phone,iPhone,2G,4,Network Issue,3,Y,  Call Center  ,,178.71
CUST15946,Nadifo Ahmed,F,68,Togdheer,Kismayo,0886 636 989,nadifo.ahmed576@,Prepaid,Data Saver,5,13-Jun-2022,12.0,1.65,1628,455,4.33 USD,CASH,Failed,2026/09/20,Feature Phone,Infinix,4G LTE,1,SIM Swap,4,No,  Referral  ,,94.37
CUST10927,Farhan Osman,male,53,Jubbada Hoose,Jowhar,+252 09 928 6102,farhan.osman343@gmail.com,postpaid,Student Plan,4,08-13-2023,6.0,3.12,2754,444,8.64,BANK TRANSFER,Paid,2026-12-19,Tablet,iPhone,2G,10,Billing Dispute,1,N,referral,,127.56
CUST13760,Amina Sheikh,Female,68,Jubbada Hoose,Berbera,0693 840 953,amina.sheikh370@,Prepaid,Family Share,12,2021-06-14,6.0,0.51,2043,328,15.48,CREDIT CARD,Overdue,25-Aug-2025,Tablet,Itel,4G,6,Network Issue,1,1,  Online  ,,80.69
CUST10527,Layla Ismail,M,52,Jubbada Hoose,Baidoa,252820114065,layla.ismail403@hotmail.com,Prepaid,Weekend Booster,2,06-21-2022,6.0,1.28,1145,161,7.24,Zaad,Overdue,05-Oct-2025,Mobile Hotspot,Huawei,4G LTE,9,Call Drop,4,No,online,REF5718,135.79
CUST11262,Hibaq Cali,M,19,Hiiraan,Kismayo,0198 990 207,hibaq.cali53@gmial.com,  Prepaid  ,Basic Talk,3,21/06/2022,24.0,1.49,1904,229,2.17,  Zaad  ,Overdue,22-Oct-2024,Smartphone,Infinix,4G,7,Billing Dispute,2,0,Agent,,151.94
CUST18517,Deeqa Farah,Female,32,Togdheer,Mogadishu,0388 676 405,deeqa.farah846@yahoo.com,POSTPAID,Business Pro,20,2025-05-10,6.0,10.27,1553,281,23.17,zaad,Overdue,,Feature Phone,Itel,4G LTE,9,Call Drop,,Y,retail store,,184.12
CUST19576,Warsame Ali,female,71,Sanaag,Beledweyne,0992 459 014,warsame.ali292@yahoo.com,postpaid,Family Share,12,04-Jul-2022,,5.06,1338,500,16.65,bank transfer,Paid,08/02/2026,Smartphone,Xiaomi,2G,5,SIM Swap,,Y,CALL CENTER,REF7983,155.2
CUST14895,Cabdi Cali,male,50,Shabeellaha Hoose,Bosaso,0898378861,cabdi.cali241@gmial.com,Prepaid,Unlimited Max,25,2023/01/13,,0.34,238,319,26.8,Credit Card,Paid,2025-11-06,Feature Phone,Infinix,4G,4,SIM Swap,1,Y,Retail Store,,62.7
CUST12291,Osman Dahir,female,25,Bay,Kismayo,0235630975,osman.dahir498@gmial.com,  Prepaid  ,Data Saver,5,22-Jun-2020,24.0,1.32,2345,47,4.48,credit card,Pending,30/11/2026,Feature Phone,iPhone,2G,4,Call Drop,5,No,Call Center,,130.77
CUST16454,Liban Dahir,male,72,Mudug,Kismayo,0591772401,liban.dahir776@gmail.com,Prepaid,Unlimited Max,25,29-Jan-2023,0.0,9.49,749,116,32.63,Bank Transfer,Pending,29-Oct-2026,Feature Phone,,3G,1,Billing Dispute,1,Yes,Retail Store,REF9945,168.2
CUST10381,Hibaq Ahmed,Male,61,Togdheer,Mogadishu,252163564072,hibaq.ahmed286@,Prepaid,Unlimited Max,25,2023-02-20,24.0,4.77,2116,93,26.51,EVC PLUS,Failed,,Tablet,,2G,1,None,3,1,RETAIL STORE,,194.44
CUST12328,Sahra Aden,F,23,Gedo,Baidoa,0832 750 708,,Postpaid,Unlimited Max,25,22/01/2020,0.0,4.05,2047,403,26.72,Sahal,Failed,2025-02-19,Tablet,iPhone,2G,9,Network Issue,N/A,1,REFERRAL,,86.01
CUST15797,Layla Ismail,M,33,Hiiraan,Jowhar,0814 555 536,layla.ismail66@gmial.com,  Postpaid  ,Basic Talk,3,04/06/2025,,15.17,1518,119,15.23,zaad,Pending,05/06/2025,Smartphone,Nokia,4G,11,SIM Swap,3,No,  Referral  ,,98.42
CUST18107,Deeqa Guled,male,34,Jubbada Hoose,Mogadishu,+252 06 995 0878,deeqa.guled264@gmial.com,Postpaid,Data Saver,5,27/04/2024,12.0,2.73,1997,57,8.97,  Sahal  ,Pending,10-07-2024,Tablet,Nokia,4G,9,Slow Data,3,1,Retail Store,,108.37
CUST15690,Qamar Yusuf,female,27,Hiiraan,Kismayo,252190941002,qamar.yusuf614@gmial.com,POSTPAID,Student Plan,4,15-Nov-2024,24.0,1.06,400,190,8.85,CASH,Paid,20-Jul-2025,Feature Phone,Infinix,2G,14,None,N/A,Y,Online,REF8847,45.08
CUST15891,Farhan Xasan,Female,47,Nugaal,Burao,0695306660,farhan.xasan561@gmail.com,Postpaid,Data Saver,5,2021/05/24,24.0,3.53,543,394,10.27,Cash,Failed,2025/05/31,Smartphone,Samsung,4G,1,Billing Dispute,3,N,Call Center,REF5652,87.49
CUST15898,Ikran Hussein,M,27,Hiiraan,Jowhar,252698136600,ikran.hussein979@gmail.com,Postpaid,Weekend Booster,2,11-Aug-2020,0.0,12.17,1768,245,6.42 USD,SAHAL,Pending,08-15-2024,Feature Phone,Tecno,2G,8,Network Issue,2,No,Retail Store,REF7779,27.42
CUST14935,Muna Mohamud,F,43,Sanaag,Berbera,+252 66 448 4385,muna.mohamud919@gmail.com,POSTPAID,Unlimited Max,25,2022/11/27,12.0,1.73,351,263,24.58,  Zaad  ,Failed,2026-05-11,Feature Phone,Samsung,2G,3,SIM Swap,,1,Referral,,45.53
CUST13777,Rahma Abdullahi,F,28,Bari,Galkayo,0060497987,rahma.abdullahi156@gmail.com,Prepaid,Student Plan,4,2021-10-04,12.0,3.34,1391,18,10.11,evc plus,Failed,23/07/2025,Tablet,Infinix,2G,10,Slow Data,4,No,Agent,,151.2
CUST17563,Samira Warsame,Male,47,Gedo,Beledweyne,+252 87 078 4475,samira.warsame847@gmial.com,PREPAID,Business Pro,20,23-Sep-2021,0.0,5.1,748,68,26.97,Sahal,Failed,2024/07/17,Tablet,Xiaomi,4G LTE,12,No Complaint,,Y,Call Center,,133.32
CUST10786,Warsame Hassan,F,74,Mudug,Beledweyne,+252155715566,warsame.hassan425@gmial.com,Postpaid,Unlimited Max,25,05-Sep-2022,0.0,3.5,1517,160,25.59,evc plus,Overdue,19/01/2025,Feature Phone,Itel,2G,4,SIM Swap,4,1,REFERRAL,,188.73
CUST12721,Ubah Ali,male,61,Bay,Burao,+252 59 244 4270,ubah.ali523@gmial.com,Postpaid,Weekend Booster,2,04/01/2022,24.0,6.12,365,67,6.55,Cash,Pending,2025-05-16,Smartphone,iPhone,3G,13,Billing Dispute,4,Y,  Retail Store  ,,194.47
CUST12137,Mustafa Yusuf,Male,34,Banaadir,Garowe,+252408345129,mustafa.yusuf329@gmial.com,POSTPAID,Family Share,12,06-May-2022,6.0,5.26,724,70,14.89,Zaad,Paid,21/12/2026,Tablet,Samsung,4G LTE,8,Slow Data,4,Y,Online,,130.52
CUST12568,Liban Hassan,F,18,Bari,Garowe,+252233140829,,Prepaid,Weekend Booster,2,05-03-2024,0.0,6.51,1992,323,5.85,Sahal,Paid,21-Nov-2026,Smartphone,Tecno,2G,4,No Complaint,,No,AGENT,REF7138,100.5
CUST16681,Samira Sheikh,Male,30,Hiiraan,Berbera,252010792999,samira.sheikh35@hotmail.com,POSTPAID,Basic Talk,3,2021-04-02,6.0,1.06,1275,483,6.85,Credit Card,Paid,2025/10/11,Smartphone,Nokia,4G,11,SIM Swap,5,N,Referral,,70.57
CUST11178,Ikran Mohamud,F,40,Lower Shabelle,Baidoa,+252519997211,ikran.mohamud982@gmial.com,Prepaid,Weekend Booster,$2.00,2022-05-19,24.0,5.73,1051,64,3.2,EVC Plus,Paid,2025-05-17,Smartphone,Tecno,2G,8,Slow Data,1,Yes,agent,REF6100,108.79
CUST15638,Anisa Aden,female,63,Banaadir,Berbera,+252 81 326 6676,anisa.aden347@gmial.com,Prepaid,Student Plan,4,2022/12/05,6.0,0.07,2224,7,8.74,  EVC Plus  ,Overdue,11-11-2025,Smartphone,Tecno,3G,8,None,2,1,  Referral  ,,38.92
CUST19759,Deeqa Farah,F,23,Galguduud,Baidoa,252305043424,deeqa.farah315@yahoo.com,Prepaid,Business Pro,20,03-May-2022,,3.43,81,464,22.17,Cash,Failed,11/10/2026,Smartphone,Xiaomi,4G,4,Billing Dispute,,Y,Online,REF3036,-17.2
CUST13728,Yusuf Nur,male,62,Sanaag,Berbera,0305251563,yusuf.nur68@gmail.com,Postpaid,Basic Talk,3,13/01/2023,,0.71,2260,279,8.26,Bank Transfer,Paid,,Mobile Hotspot,iPhone,4G,14,Call Drop,2,N,call center,REF1085,163.98
CUST13845,Halima Jama,Male,37,Banaadir,Bosaso,252608092671,halima.jama474@gmail.com,Prepaid,Weekend Booster,2,09-25-2025,6.0,4.27,324,41,7.71,  Sahal  ,Overdue,2026-12-09,Mobile Hotspot,Infinix,4G,9,,5,No,Online,,145.12
CUST15220,Layla Elmi,Female,67,Sanaag,Baidoa,252317400294,layla.elmi78@yahoo.com,  Postpaid  ,Family Share,12,20/09/2020,24.0,1.43,2088,339,14.35,cash,Failed,29-Apr-2025,Tablet,Xiaomi,4G LTE,5,Network Issue,1,No,referral,,126.47
CUST17189,Nadifo Guled,female,72,Bay,Jowhar,252706621597,nadifo.guled40@gmail.com,Prepaid,Weekend Booster,2,01-06-2020,6.0,3.72,1207,263,8.53 USD,Zaad,Paid,11-24-2025,Smartphone,iPhone,4G,7,None,5,Yes,online,REF6829,13.33
CUST18016,Layla Dahir,F,47,Jubbada Hoose,Beledweyne,252681984171,layla.dahir576@yahoo.com,Prepaid,Business Pro,20,2020/01/09,6.0,2.56,1696,215,22.2,ZAAD,Pending,2025-06-13,Tablet,Samsung,3G,9,Call Drop,1,Yes,AGENT,REF8195,48.1
CUST19850,Samira Abdullahi,Female,51,Galguduud,Bosaso,0993 481 020,samira.abdullahi781@gmial.com,Postpaid,Weekend Booster,2,03-23-2025,24.0,4.15,215,281,2.17,credit card,Failed,,Feature Phone,Nokia,4G,9,No Complaint,5,No,retail store,REF3183,100.0
CUST14490,Mustafa Abdullahi,M,71,banaadir,Kismayo,0662469781,mustafa.abdullahi421@gmial.com,Prepaid,Unlimited Max,25,2024/07/20,0.0,1.21,1523,243,24.38,Bank Transfer,Paid,15-Oct-2025,Tablet,Huawei,2G,1,Network Issue,N/A,1,Referral,REF1561,75.04
CUST10327,Mustafa Farah,female,35,Nugaal,Bosaso,0493 699 951,mustafa.farah201@yahoo.com,POSTPAID,Family Share,12,2022/09/14,6.0,3.78,2303,8,16.72,Zaad,Paid,2026/04/24,Smartphone,Xiaomi,3G,7,No Complaint,2,No,AGENT,,182.0
CUST11936,Hodan Jama,F,55,Mudug,Garowe,252199076515,,  Prepaid  ,Unlimited Max,25,2024/06/02,24.0,1.26,2159,139,25.8,EVC Plus,Overdue,2026/12/23,Feature Phone,Xiaomi,2G,0,No Complaint,4,1,Call Center,,14.29
CUST17126,Hibaq Aden,F,47,Banaadir,Hargeisa,+252 80 785 6335,hibaq.aden285@yahoo.com,Postpaid,Student Plan,4,13/03/2020,,0.29,746,121,5.29,  Bank Transfer  ,Pending,16-Sep-2025,Feature Phone,Tecno,4G,8,None,5,No,Call Center,,127.45
CUST19763,Amina Farah,Male,62,Togdheer,Berbera,+252608837021,amina.farah666@,Postpaid,Student Plan,4,06-13-2024,6.0,11.79,1183,424,11.55,sahal,Overdue,,Mobile Hotspot,Huawei,4G LTE,5,,N/A,Yes,Agent,REF1672,66.49
CUST16009,Said Jama,female,52,Banaadir,Kismayo,+252 32 624 3806,said.jama62@gmail.com,Postpaid,Student Plan,4,23-May-2024,12.0,1.17,198,82,4.65,cash,Pending,10/06/2025,Mobile Hotspot,Huawei,4G LTE,12,Call Drop,2,Y,RETAIL STORE,,103.03
CUST18190,Kaltuun Farah,M,57,Sanaag,Beledweyne,0706 361 312,kaltuun.farah728@gmail.com,Prepaid,Unlimited Max,25,2025/05/17,24.0,8.27,2254,350,31.58,  Zaad  ,Overdue,2026-10-18,Feature Phone,Samsung,4G LTE,6,Network Issue,4,Y,Referral,,97.42
CUST18857,Warsame Mohamud,Female,44,Gedo,Kismayo,252423783838,warsame.mohamud933@hotmail.com,postpaid,Weekend Booster,2,05-Sep-2021,0.0,0.27,393,476,3.67,Credit Card,Paid,16/10/2025,Smartphone,Nokia,4G LTE,10,None,5,Yes,agent,REF8169,157.2
CUST13792,Sagal Ismail,male,55,Bari,Baidoa,0272901892,,Postpaid,Unlimited Max,25,2024-12-27,12.0,3.61,1472,53,27.05,  Sahal  ,Paid,,Mobile Hotspot,iPhone,3G,9,Slow Data,4,N,Agent,REF8930,173.07
CUST10114,Bashir Xasan,male,17,lower shabelle,Burao,0770 272 785,bashir.xasan424@gmail.com,Postpaid,Student Plan,4,17/03/2020,12.0,4.01,1448,33,10.79 USD,Cash,Pending,08/03/2026,Smartphone,Huawei,4G,1,SIM Swap,4,Yes,Referral,,162.48
CUST12159,Khadija Yusuf,female,16,lower shabelle,Beledweyne,+252 40 599 1470,khadija.yusuf153@,POSTPAID,Family Share,12,31/08/2021,,5.53,2830,113,15.37,EVC Plus,Pending,2025-08-09,Smartphone,Nokia,4G LTE,12,No Complaint,N/A,1,Call Center,REF1427,104.36
CUST12780,Liban Hussein,Female,22,Bari,Kismayo,+252 31 995 9496,liban.hussein622@yahoo.com,PREPAID,Data Saver,5,2020/07/11,,0.21,2439,135,7.14 USD,EVC Plus,Pending,2024/01/18,Feature Phone,iPhone,3G,13,Billing Dispute,2,No,Agent,REF2715,6.33
CUST11538,Halima Dahir,female,19,Mudug,Beledweyne,+252 01 531 5005,halima.dahir687@yahoo.com,Postpaid,Family Share,12,16/04/2023,24.0,0.8,259,376,13.49,  Cash  ,Paid,09/02/2025,Tablet,Tecno,4G LTE,11,No Complaint,,No,AGENT,,69.55
CUST13574,Cabdi Mohamud,female,26,Benadir,Galkayo,0638129430,cabdi.mohamud930@gmial.com,Prepaid,Weekend Booster,2,11-03-2023,12.0,8.81,2679,483,7.54,Credit Card,Failed,2026/05/22,Mobile Hotspot,Nokia,3G,12,Network Issue,3,Y,Call Center,REF1798,-6.77
CUST17071,Halima Ali,female,25,Mudug,Mogadishu,+252 68 152 3991,halima.ali229@gmial.com,Prepaid,Student Plan,4,08-Sep-2020,6.0,2.27,495,16,6.03,Cash,Pending,2024-08-05,Tablet,Nokia,4G LTE,2,,4,Yes,Referral,,156.0
CUST16788,Zainab Hussein,Male,42,Jubbada Hoose,Galkayo,0196064477,zainab.hussein291@yahoo.com,Postpaid,Student Plan,4,12-Dec-2020,12.0,7.6,744,195,11.66,EVC PLUS,Overdue,22-Aug-2026,Feature Phone,Huawei,4G LTE,5,Billing Dispute,2,0,Call Center,,44.79
CUST14610,Ibrahim Guled,F,27,Lower Shabelle,Bosaso,+252 45 525 3918,ibrahim.guled20@yahoo.com,Postpaid,Basic Talk,3,2020-05-24,12.0,1.66,2255,462,7.57 USD,Sahal,Pending,24-Apr-2026,Tablet,Samsung,3G,3,Billing Dispute,,0,Referral,REF4255,27.52
CUST11322,Osman Ismail,male,73,Jubbada Hoose,Marka,0279 948 129,osman.ismail995@hotmail.com,Prepaid,Basic Talk,3,2023/11/24,0.0,8.22,2405,134,5.88,Sahal,Failed,2024-07-16,Tablet,Samsung,2G,8,Slow Data,N/A,0,Retail Store,REF2442,130.45
CUST16883,Waris Aden,female,72,Mogadishu,Kismayo,252156393145,waris.aden522@hotmail.com,Postpaid,Unlimited Max,25,03-Oct-2020,24.0,2.51,1885,282,28.23,Credit Card,Failed,2025/03/22,Tablet,Infinix,3G,15,Network Issue,1,1,retail store,REF2451,-4.37
CUST13888,Khadija Nur,M,23,Gedo,Beledweyne,+252512404961,khadija.nur375@gmail.com,Prepaid,Unlimited Max,25,2025-11-06,,786.03,1799,20,420.63 USD,EVC Plus,Overdue,30/03/2025,Tablet,Huawei,4G,14,SIM Swap,4,N,ONLINE,,60.0
CUST11508,Hodan Cali,F,67,Sanaag,Berbera,0647 583 356,hodan.cali529@yahoo.com,prepaid,Basic Talk,3,17-Apr-2025,6.0,3.75,1279,500,4.14,EVC Plus,Failed,,Feature Phone,Tecno,2G,8,None,4,No,Referral,,-15.8
CUST14072,Rahma Cali,male,71,Jubbada Hoose,Bosaso,252430976511,rahma.cali368@gmial.com,Prepaid,Business Pro,20,18/01/2022,0.0,3.61,1750,441,23.42,Sahal,Paid,2026/11/24,Smartphone,Samsung,4G,8,Slow Data,5,0,Agent,REF1964,185.46
CUST11864,Ahmed Abdullahi,M,48,Hiiraan,Jowhar,252912251575,ahmed.abdullahi924@gmial.com,Prepaid,Family Share,12,10-08-2025,6.0,16.71,391,382,18.78,EVC Plus,Pending,16/03/2026,Tablet,Samsung,4G,0,No Complaint,N/A,1,Online,REF4362,194.3
CUST12169,Hibaq Abdullahi,Male,72,Galguduud,Kismayo,+252063370679,,Prepaid,Family Share,12,2025/06/14,24.0,1.57,612,404,11.62,bank transfer,Paid,2026-12-27,Feature Phone,Xiaomi,2G,8,None,N/A,No,Retail Store,,156.61
CUST14730,Nasra Hassan,F,49,Jubbada Hoose,Beledweyne,+252815174655,nasra.hassan577@yahoo.com,Postpaid,Data Saver,5,27-Dec-2022,0.0,0.51,1714,34,6.27,Credit Card,Pending,08-04-2026,Smartphone,Xiaomi,4G LTE,4,Network Issue,1,Y,Agent,,-15.4
CUST10220,Ubah Sheikh,female,26,Gedo,Hargeisa,0407 034 910,ubah.sheikh441@hotmail.com,PREPAID,Data Saver,5,2023/03/06,,4.29,352,365,7.04,Bank Transfer,Overdue,08-27-2026,Feature Phone,Nokia,4G LTE,12,Network Issue,3,Y,  Call Center  ,,129.36
CUST16847,Said Farah,Male,55,Galguduud,Garowe,0866 541 826,said.farah483@hotmail.com,  Postpaid  ,Student Plan,4,2022-05-01,6.0,2.38,2502,50,9.7,Cash,Overdue,2024-02-28,Smartphone,Huawei,2G,5,Call Drop,1,Yes,Online,,-3.87
CUST12999,Nadifo Cali,F,57,Woqooyi Galbeed,Burao,0997 704 010,nadifo.cali982@yahoo.com,  Postpaid  ,Basic Talk,3,20-Oct-2023,6.0,8.2,2874,145,6.66,EVC PLUS,Paid,04-11-2024,Tablet,Nokia,4G LTE,4,No Complaint,5,0,call center,,82.3
CUST13920,Ubah Aden,M,36,Galguduud,Hargeisa,+252482485280,,Postpaid,Student Plan,$4.00,02-23-2020,0.0,11.73,2819,2,11.44,CREDIT CARD,Overdue,03-31-2026,Mobile Hotspot,Infinix,2G,3,Slow Data,,1,Retail Store,,44.85
CUST13212,Sahra Cali,M,37,Sanaag,Mogadishu,+252 71 579 6712,,PREPAID,Family Share,12,2020/12/21,0.0,0.79,1011,148,14.37,Credit Card,Failed,25-Sep-2025,Feature Phone,Xiaomi,2G,13,Call Drop,5,No,Online,,-18.37
CUST18178,Zainab Jama,F,72,BANAADIR,Beledweyne,252976033202,,Prepaid,Data Saver,5,2021/10/08,,0.16,1653,274,3.79,Bank Transfer,Pending,2026-09-29,Mobile Hotspot,Infinix,2G,15,,4,0,  Retail Store  ,REF5301,-10.71
CUST16888,Fatima Elmi,Male,51,Togdheer,Marka,0809783828,,  Prepaid  ,Family Share,12,16/09/2023,12.0,0.65,548,389,15.74,CREDIT CARD,Overdue,05-12-2024,Tablet,Itel,2G,0,Call Drop,1,0,ONLINE,REF2480,147.52
CUST18496,Deeqa Ahmed,M,33,Gedo,Burao,0248240235,deeqa.ahmed895@gmail.com,POSTPAID,Unlimited Max,25,2021-09-18,,20.66,1117,21,-37.57,Cash,Paid,12-05-2025,Smartphone,Tecno,4G LTE,4,Call Drop,2,Y,Call Center,,24.84
CUST13097,Sahra Mohamud,F,31,Sanaag,Bosaso,+252 49 719 4562,sahra.mohamud472@,Prepaid,Business Pro,20,10-15-2020,12.0,0.43,2976,388,22.24,Credit Card,Paid,07/12/2025,Mobile Hotspot,,2G,9,None,1,1,AGENT,,49.04
CUST16665,Hassan Ismail,F,29,Hiiraan,Mogadishu,252559423165,hassan.ismail215@gmial.com,Prepaid,Weekend Booster,2,2025/02/07,0.0,5.66,850,101,5.69,BANK TRANSFER,Failed,01/08/2025,Tablet,Infinix,4G LTE,2,Slow Data,1,N,Agent,REF2231,192.69
CUST11851,Tarik Hassan,F,51,Lower Shabelle,Bosaso,0480487340,tarik.hassan900@,Prepaid,Student Plan,4,29-Oct-2023,6.0,6.77,1067,206,6.78,EVC Plus,Pending,2026-11-09,Feature Phone,Infinix,4G,2,None,4,0,Online,REF8458,140.86
CUST19768,Anisa Elmi,Female,69,Gedo,Galkayo,+252934577831,anisa.elmi395@yahoo.com,POSTPAID,Student Plan,4,2023-05-11,12.0,17.08,1601,277,16.08,Sahal,Paid,11-Apr-2024,Smartphone,Infinix,3G,14,Billing Dispute,N/A,Y,Retail Store,,164.16
CUST10046,Tarik Cali,Male,71,Sanaag,Marka,+252837354033,tarik.cali773@,Prepaid,Student Plan,4,2022/09/07,12.0,1.49,2185,332,5.26,Cash,Failed,17/10/2025,Tablet,Samsung,3G,4,Network Issue,3,1,Call Center,,13.53
CUST11145,Mustafa Ahmed,female,20,Nugaal,Bosaso,+252 21 023 8728,,Prepaid,Business Pro,20,2023/06/13,0.0,8.44,2559,422,24.41 USD,Credit Card,Paid,04-08-2026,Feature Phone,iPhone,4G,13,Billing Dispute,2,1,Agent,,175.74
CUST18976,Abdi Aden,F,48,Nugaal,Burao,+252918692073,abdi.aden785@gmail.com,PREPAID,Weekend Booster,2,26-Sep-2023,12.0,1.59,831,477,1.63,  EVC Plus  ,Paid,11-Mar-2026,Tablet,Itel,3G,13,,3,Y,AGENT,REF8703,18.94
CUST17562,Omar Farah,Female,56,Gedo,Garowe,0652 871 734,omar.farah622@gmial.com,Prepaid,Family Share,12,13/03/2024,12.0,0.48,706,309,11.99,Cash,Overdue,2026-09-04,Tablet,Xiaomi,3G,9,Call Drop,3,Y,Referral,REF3638,165.99
CUST13770,Mohamed Hassan,Female,57,Woqooyi Galbeed,Kismayo,+252555371952,mohamed.hassan555@,Prepaid,Basic Talk,3,07-04-2022,24.0,3.16,415,329,6.11,Cash,Pending,2025-08-09,Feature Phone,Itel,2G,0,Slow Data,4,N,Referral,REF3212,113.93
CUST10717,Rahma Hussein,M,62,Hiiraan,Marka,0250075167,rahma.hussein740@gmial.com,Postpaid,Data Saver,5,2021/05/09,0.0,13.41,2034,134,13.27,Cash,Overdue,2025/11/13,Tablet,iPhone,4G,12,Call Drop,5,1,Referral,,11.81
CUST11494,Cabdi Aden,Female,65,Jubbada Hoose,Beledweyne,252972506713,cabdi.aden699@yahoo.com,Postpaid,Student Plan,4,2020/03/06,,3.7,982,158,10.35,BANK TRANSFER,Paid,09/04/2025,Tablet,iPhone,3G,13,SIM Swap,1,1,RETAIL STORE,REF2156,91.16
CUST13110,Warsame Guled,male,27,Banaadir,Berbera,+252 59 511 2264,warsame.guled95@gmial.com,Prepaid,Business Pro,20,11/08/2022,6.0,4.06,1279,90,23.82,Sahal,Failed,2026-12-23,Mobile Hotspot,Infinix,4G,7,Slow Data,5,N,Retail Store,REF4037,27.74
CUST17894,Yusuf Abdullahi,female,59,Nugaal,Baidoa,+252138581658,yusuf.abdullahi260@gmial.com,postpaid,Student Plan,4,2023/04/06,,2.7,495,368,10.26,evc plus,Pending,04-Nov-2024,Feature Phone,Tecno,4G,4,Call Drop,N/A,0,agent,,144.37
CUST10589,Faisal Guled,M,65,Sanaag,Bosaso,+252 71 462 2014,faisal.guled249@hotmail.com,Postpaid,Basic Talk,3,19/12/2024,24.0,0.66,6,260,4.7,Cash,Paid,22-Jan-2024,Mobile Hotspot,iPhone,4G LTE,12,Billing Dispute,,1,AGENT,,86.21
CUST17163,Rahma Hassan,male,27,Hargeisa,Burao,0239329363,rahma.hassan386@gmial.com,Postpaid,Student Plan,4,2024-03-08,,4.81,1381,233,10.9,Credit Card,Failed,07/05/2024,Feature Phone,Nokia,3G,12,Slow Data,2,Yes,Call Center,REF3916,-10.94
CUST15996,Farhan Abdullahi,Male,150,Nugaal,Marka,+252 69 646 8752,,Postpaid,Weekend Booster,2,25/10/2020,24.0,2.8,909,183,5.12,bank transfer,Failed,2026-12-19,Tablet,iPhone,3G,12,None,N/A,Yes,referral,,129.92
CUST11068,Rahma Dahir,M,73,Mudug,Beledweyne,0232 345 335,rahma.dahir829@yahoo.com,Prepaid,Unlimited Max,25,08-28-2024,12.0,1.75,2598,76,28.53,Credit Card,Paid,21-Apr-2025,Mobile Hotspot,Tecno,4G,14,Slow Data,1,Yes,Agent,,-2.62
CUST17149,Zainab Sheikh,Male,27,Hiiraan,Mogadishu,0499649339,zainab.sheikh774@gmail.com,Postpaid,Weekend Booster,2,2020/11/09,24.0,3.85,1313,444,5.14,Bank Transfer,Failed,2026/07/16,Mobile Hotspot,Itel,4G,6,SIM Swap,2,N,REFERRAL,REF3903,129.86
CUST11531,Zainab Warsame,male,31,bay,Mogadishu,252771497642,zainab.warsame628@gmail.com,Postpaid,Student Plan,$4.00,06-23-2021,6.0,3.77,1882,487,8.46,Zaad,Paid,03-Aug-2024,Smartphone,,3G,9,SIM Swap,N/A,1,REFERRAL,,15.04
CUST13053,Hibaq Abdullahi,male,17,Gedo,Bosaso,0843457168,,Postpaid,Weekend Booster,2,2022-11-18,24.0,1.36,2444,105,2.82,Credit Card,Overdue,2025/09/12,Mobile Hotspot,Xiaomi,3G,13,SIM Swap,N/A,No,Agent,,127.18
CUST14644,Cabdi Ahmed,male,54,Woqooyi Galbeed,Beledweyne,+252527212619,cabdi.ahmed897@yahoo.com,Prepaid,Business Pro,20,17/12/2022,12.0,4.88,1131,225,25.01,Bank Transfer,Failed,,Mobile Hotspot,Huawei,4G LTE,12,SIM Swap,,N,Retail Store,,82.43
CUST16648,Sagal Hassan,F,45,Hiiraan,Garowe,252983432386,sagal.hassan178@gmail.com,prepaid,Family Share,12,2020-12-06,12.0,4.63,181,132,13.97,Sahal,Pending,2024-07-22,Smartphone,Huawei,2G,0,Call Drop,N/A,N,retail store,,-15.77
CUST19751,Maryam Farah,female,47,Bay,Galkayo,+252473907117,maryam.farah665@gmail.com,POSTPAID,Business Pro,20,03-23-2023,,0.45,947,4,19.81,EVC PLUS,Paid,,Mobile Hotspot,iPhone,3G,12,None,4,1,Agent,,92.57
